case_id,customer_message,support_conversation,final_support_response,num_turns,num_customer_turns,num_support_turns,evidence_status
apple_1021683,@AppleSupport is there anyway I can seriously get this Bluetooth issues fixed already you guys do the dumbest updates and ruins the phone,"CUSTOMER: @AppleSupport is there anyway I can seriously get this Bluetooth issues fixed already you guys do the dumbest updates and ruins the phone
SUPPORT: @361779 Thanks for reaching out to us. Can you please clarify the issue that you are having? That way we can better assist you.",@361779 Thanks for reaching out to us. Can you please clarify the issue that you are having? That way we can better assist you.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1021686,"@AppleSupport hi iphone 8 plus leaves screen on even though i lock the phone, why? Also I switch off wifi &amp; bluetooth &amp; it turns itself on 😡","CUSTOMER: @AppleSupport hi iphone 8 plus leaves screen on even though i lock the phone, why? Also I switch off wifi &amp; bluetooth &amp; it turns itself on 😡
SUPPORT: @361780 Let's look closer. What steps do you take to lock the iPhone? Also, this has Wi-Fi/Bluetooth details: https://t.co/G7BHuQnDS6
CUSTOMER: @AppleSupport press the top right button, most of the times put phone case cover back, it lights up again without any notification
SUPPORT: @361780 To verify, does this only happen when you have the case on? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT","@361780 To verify, does this only happen when you have the case on? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT",4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1021690,Ok so I updated to #ios11 three days ago and my phone has crashed/frozen solid 5 times already wtf @115858,"CUSTOMER: Ok so I updated to #ios11 three days ago and my phone has crashed/frozen solid 5 times already wtf @115858
SUPPORT: @361781 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.
CUSTOMER: @AppleSupport 11.0.3 could you dm me please
SUPPORT: @361781 Sure thing! Let us know which country you're located within here in DM: https://t.co/GDrqU22YpT",@361781 Sure thing! Let us know which country you're located within here in DM: https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1021693,@115858 @AppleSupport a chaque fois que je regarde des vidéos sur mon iPhone 8 la vidéo coupe pendant 5seconde mais le son reste Corriger sa!,"CUSTOMER: @115858 @AppleSupport a chaque fois que je regarde des vidéos sur mon iPhone 8 la vidéo coupe pendant 5seconde mais le son reste Corriger sa!
SUPPORT: @361782 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj",@361782 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1021696,I hate this ios11 update @115858,"CUSTOMER: I hate this ios11 update @115858
SUPPORT: @361783 We want to help. Tell us more about what's happening with iOS 11 and your device.
CUSTOMER: @AppleSupport My phone works super slow since I updated it yesterday &amp; it keeps glitching &amp; freezing up I have to close out apps for them to work properly
SUPPORT: @361783 Okay. Let's look into this further. Join us in DM so we can further assist you: https://t.co/GDrqU22YpT",@361783 Okay. Let's look into this further. Join us in DM so we can further assist you: https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1021700,@AppleSupport why does my live Photo and flash automatically turn on itself in the camera app? I would like a permanent disable switch.,"CUSTOMER: @AppleSupport why does my live Photo and flash automatically turn on itself in the camera app? I would like a permanent disable switch.
SUPPORT: @361784 That's a great question and we'll certainly take a look into this. To help us out, may we get the iOS version number?
CUSTOMER: @AppleSupport 11.0.2, iPhone 8 plus
SUPPORT: @361784 Tap Flash and choose On or Off, not Auto. Then turn Live Photo on or off and then Settings &gt; Camera &gt; Preserve Settings.
CUSTOMER: @AppleSupport I’ve done that but after a while it reverts
SUPPORT: @361784 Next step, we'll want to get you updated to iOS 11.0.3 and then check those settings again. Let us know how that goes.","@361784 Next step, we'll want to get you updated to iOS 11.0.3 and then check those settings again. Let us know how that goes.",6,3,3,SUPPORT_RESPONSE_PRESENT
apple_1021705,"@AppleSupport every time my iphone 7 gets hot when I use it for a few minutes, pls help me","CUSTOMER: @AppleSupport every time my iphone 7 gets hot when I use it for a few minutes, pls help me
SUPPORT: @361785 We'd be happy to look into this with you. Send us a DM, and we'll continue from there. https://t.co/GDrqU22YpT","@361785 We'd be happy to look into this with you. Send us a DM, and we'll continue from there. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1022337,"Hey @AppleSupport, I lost *24% battery in 8 minutes* today… when simply  updating apps.

WHEN is the iOS 11 Battery Drain fix coming? #iOS11 https://t.co/4Ru3VRcEj3","CUSTOMER: Hey @AppleSupport, I lost *24% battery in 8 minutes* today… when simply  updating apps.

WHEN is the iOS 11 Battery Drain fix coming? #iOS11 https://t.co/4Ru3VRcEj3
SUPPORT: @218882 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Thx, but already did DM support with previous support rep, and my battery proved to be just fine. Already tried all ""tips."" Fix needed ASAP!",@218882 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1022339,"Thank you, @115858. My MacBook Air is only a few months old and the charger has already shorted. Can’t wait to spend $80 for a new one. 🙄","CUSTOMER: Thank you, @115858. My MacBook Air is only a few months old and the charger has already shorted. Can’t wait to spend $80 for a new one. 🙄
SUPPORT: @361909 We'd like to look into this for you. DM us which country you're in, and we'll take it from there. https://t.co/GDrqU22YpT","@361909 We'd like to look into this for you. DM us which country you're in, and we'll take it from there. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1022341,it hasnt even been 30 minutes and my phones already at 80. what kind of crack were you on when making this update @115858,"CUSTOMER: it hasnt even been 30 minutes and my phones already at 80. what kind of crack were you on when making this update @115858
SUPPORT: @361910 Let’s get this sorted out together. Send us a DM with which iPhone you are using and we'll go from there. https://t.co/GDrqU22YpT",@361910 Let’s get this sorted out together. Send us a DM with which iPhone you are using and we'll go from there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1022348,"So now #iOS11 #iCloud for #Safari doesn’t work either @AppleSupport?
This new update is a joke!
Steve Jobs would be disgusted at the company","CUSTOMER: So now #iOS11 #iCloud for #Safari doesn’t work either @AppleSupport?
This new update is a joke!
Steve Jobs would be disgusted at the company
CUSTOMER: @AppleSupport Oh joy! Bluetooth connectivity is shit too!
How do I go back to a iOS10 release?
There’s no way #iOS11 should have shipped like this. #Fail
CUSTOMER: @AppleSupport It continues...
Battery life is terrible.
When viewing notifications in unlocked mode, it decides to lock the phone.
#iOS11 is the worst.
CUSTOMER: @AppleSupport Has anyone got suggestions for a good #podcast #app as #iOS11 has apparently decided to screw up their built in #podcasts player as well!
CUSTOMER: @AppleSupport #TouchID fails multiple times now I’m using #iOS11. My fingerprint hasn’t changed so I can only think #Apple is using #PlannedObsolescence.
SUPPORT: @361911 We'd like to look into this with you. Send us a DM including the device you're using. We'll go from there. https://t.co/GDrqU22YpT",@361911 We'd like to look into this with you. Send us a DM including the device you're using. We'll go from there. https://t.co/GDrqU22YpT,6,5,1,SUPPORT_RESPONSE_PRESENT
apple_1022351,ever since i updated to iOS 11 my life has never known peace,"CUSTOMER: ever since i updated to iOS 11 my life has never known peace
CUSTOMER: i still can't even type in my passcode on the lockscreen half the time @AppleSupport WHy is this happening
SUPPORT: @361912 We're here to help! What specifically occurs when attempting to enter your passcode? Let us know via DM. https://t.co/GDrqU22YpT",@361912 We're here to help! What specifically occurs when attempting to enter your passcode? Let us know via DM. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1022354,@115858 I need my phone fixed ASAP,"CUSTOMER: @115858 I need my phone fixed ASAP
SUPPORT: @361913 Let us help. Would you tell us what's wrong with your iPhone?
CUSTOMER: @AppleSupport My messages keep getting deleted 🤷🏾‍♂️
SUPPORT: @361913 We definitely want to make sure you're not missing any messages. Join us in DM please and let us know when this started. https://t.co/GDrqU22YpT",@361913 We definitely want to make sure you're not missing any messages. Join us in DM please and let us know when this started. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1022571,One of the stranger features of the new @115858 #iPhone update is that it crashes whenever you try to crop a photo. Hoping it will grow on me,"CUSTOMER: One of the stranger features of the new @115858 #iPhone update is that it crashes whenever you try to crop a photo. Hoping it will grow on me
SUPPORT: @361968 We'd like to help. To start, can you tell us the model iPhone and exact iOS version you're using?
CUSTOMER: @AppleSupport 6s, 11.0.3
SUPPORT: @361968 We'll be happy to help look into this with you. DM us and we'll continue there. https://t.co/GDrqU22YpT",@361968 We'll be happy to help look into this with you. DM us and we'll continue there. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1022574,@AppleSupport my notification center trippin. it aint lettin me swipe down from the top,"CUSTOMER: @AppleSupport my notification center trippin. it aint lettin me swipe down from the top
SUPPORT: @361969 This is certainly not the behavior we want you to experience. Could you tell us which iPhone and iOS version you're using?",@361969 This is certainly not the behavior we want you to experience. Could you tell us which iPhone and iOS version you're using?,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1022576,Hey @115858 thanks for the “update.” Super rad. I’m typing this in slow motion because that’s how my phone runs now... #bettergochargeittoo,"CUSTOMER: Hey @115858 thanks for the “update.” Super rad. I’m typing this in slow motion because that’s how my phone runs now... #bettergochargeittoo
SUPPORT: @361970 Please send us a DM with more details about your issue. Thanks. https://t.co/GDrqU22YpT",@361970 Please send us a DM with more details about your issue. Thanks. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1022578,"Hey @115858 you’re new update drains battery super fast, figure it out","CUSTOMER: Hey @115858 you’re new update drains battery super fast, figure it out
SUPPORT: @361971 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT",@361971 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1022588,"Since updating my #Apple Tv, iPad, &amp; iPhone devices to tvOS 11.0 &amp; iOS 11.x.x, WiFi doesn’t seem to function. Is this @115858 or @ATT? (1/2)","CUSTOMER: Since updating my #Apple Tv, iPad, &amp; iPhone devices to tvOS 11.0 &amp; iOS 11.x.x, WiFi doesn’t seem to function. Is this @115858 or @ATT? (1/2)
SUPPORT: @361972 We'd like to know more about what is happening with your Wi-Fi. Are you having issues connecting or staying connected?
CUSTOMER: @AppleSupport It will disconnect on occasion, but usually it stays connected okay. The performance though is missing. Takes forever to load if at all.
SUPPORT: @361972 To clarify, this is happening just with a specific Wi-Fi network, is that right? Does the issue happen with any other connections?
CUSTOMER: @AppleSupport It’s happening on multiple connections but each network is ATT Uverse / each impacted device is Apple / iOS 11. So those are the constants.
CUSTOMER: @AppleSupport @361972 Ready pull my hair out! iPhone8 WiFi connection died 48 hrs ago. Password wrong&amp;wrong. The 7 IOS devices (include an 8) happily connecting.
CUSTOMER: @361973 @AppleSupport Whos your Internet provider? AT&amp;T Uverse or someone else?  Thanks for your feedback @361973 (we have iPhone 8 Plus, 6s, &amp; two iPad Air)
CUSTOMER: @361973 @AppleSupport 2/. All on iOS 11.x.x. All having issues. 4th gen Apple TV on tvOS 11 has intermittent issues-but not like like the devices. iMac seems ok.
SUPPORT: @361973 Let's work together. We'll continue in DM. https://t.co/GDrqU22YpT
SUPPORT: @361972 Got it, thanks! Going forward, we'd like to have you reach out to us in DM and we'll continue to work from there. https://t.co/GDrqU22YpT","@361972 Got it, thanks! Going forward, we'd like to have you reach out to us in DM and we'll continue to work from there. https://t.co/GDrqU22YpT",10,6,4,SUPPORT_RESPONSE_PRESENT
